10008060,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以44.2%的得票率領先，第二高票為國民黨侯友宜，拿下30.7%，兩人相差13.5個百分點。第三高票為民眾黨柯文哲，得票率達25.2%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達60.4％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達62.6%。
2024年立委選舉：南投縣名間鄉由民進黨蔡培慧領先。政黨票方面，民進黨以40.6％在該區取得領先，其後為國民黨33.3%、民眾黨19.8%。
社會經濟背景：該區39歲以下人口佔比約13.2%，相較全國，是較年長的鄉鎮市區。具有大專以上學歷人口佔比約為16.1%，相較全國，是高學歷人口佔比偏低的鄉鎮市區。綜合所得中位數為38萬元，相較全國，是收入較低的鄉鎮市區。
投票率與天氣：1月13日投票當天天氣晴，該區投票率達71.1%，低於全國投票率1.3個百分點。"
10008100,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率42.4%領先，接著為民進黨賴清德，拿下得票率33.9%，跟第一高票相差8.5個百分點。第三高票為民眾黨柯文哲，得票率達23.7%。
歷史選舉對比：2020年總統大選時，該區由國民黨韓國瑜領先，得票率達48.9％；2016年總統大選該區則由民進黨蔡英文領先，得票率達49.8%。這反映出該區選民的投票傾向有所變化。
2024年立委選舉：南投縣國姓鄉由國民黨馬文君領先。政黨票方面，國民黨以45.7％在該區取得領先，其後為民進黨30.8%、民眾黨17%。
社會經濟背景：該區39歲以下人口佔比約12.2%，相較全國，是較年長的鄉鎮市區。具有大專以上學歷人口佔比約為12.7%，相較全國，是高學歷人口佔比偏低的鄉鎮市區。綜合所得中位數為35.4萬元，相較全國，是收入較低的鄉鎮市區。
投票率與天氣：1月13日投票當天天氣晴，該區投票率達65.2%，低於全國投票率7.2個百分點。"
10008110,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率40%領先，接著為民進黨賴清德，拿下得票率37.2%，跟第一高票相差2.8個百分點。第三高票為民眾黨柯文哲，得票率達22.8%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達49％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達51.1%。
2024年立委選舉：南投縣水里鄉由國民黨游顥領先。政黨票方面，國民黨以42.4％在該區取得領先，其後為民進黨33.3%、民眾黨17.4%。
社會經濟背景：該區39歲以下人口佔比約12.2%，相較全國，是較年長的鄉鎮市區。具有大專以上學歷人口佔比約為14.3%，相較全國，是高學歷人口佔比偏低的鄉鎮市區。綜合所得中位數為38.1萬元，相較全國，是收入較低的鄉鎮市區。
投票率與天氣：1月13日投票當天天氣晴，該區投票率達66.4%，低於全國投票率6個百分點。"
10009010,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以38.3%的得票率領先，第二高票為國民黨侯友宜，拿下33.5%，兩人相差4.8個百分點。第三高票為民眾黨柯文哲，得票率達28.3%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達56.4％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達56.3%。
2024年立委選舉：雲林縣斗六市由民進黨劉建國領先。政黨票方面，國民黨以35.7％在該區取得領先，其後為民進黨34.6%、民眾黨23.3%。
社會經濟背景：該區39歲以下人口佔比約13.7%，相較全國，是較年輕的鄉鎮市區。具有大專以上學歷人口佔比約為21.3%，相較全國，是高學歷人口佔比偏高的鄉鎮市區。綜合所得中位數為45萬元，相較全國，是收入較高的鄉鎮市區。
投票率與天氣：1月13日投票當天天氣晴，該區投票率達72.8%，比全國投票率高出0.4個百分點。"
10009040,"2024年總統大選結果：該區和全國結果不同，第一高票由民進黨賴清德以得票率49.5%領先，接著為民眾黨柯文哲，拿下得票率26.4%，跟第一高票相差23個百分點。第三高票為國民黨侯友宜，得票率達24.1%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達66.4％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達71.1%。
2024年立委選舉：雲林縣西螺鎮由民進黨劉建國領先。政黨票方面，民進黨以45.8％在該區取得領先，其後為國民黨26.9%、民眾黨21.1%。
社會經濟背景：該區39歲以下人口佔比約13%，相較全國，是較年長的鄉鎮市區。具有大專以上學歷人口佔比約為15.9%，相較全國，是高學歷人口佔比偏低的鄉鎮市區。綜合所得中位數為42.6萬元，接近全國平均。
投票率與天氣：1月13日投票當天天氣晴，該區投票率達69.7%，低於全國投票率2.7個百分點。"
10009050,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以45.4%的得票率領先，第二高票為國民黨侯友宜，拿下28.1%，兩人相差17.3個百分點。第三高票為民眾黨柯文哲，得票率達26.5%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達63.2％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達64.4%。
2024年立委選舉：雲林縣土庫鎮由國民黨丁學忠領先。政黨票方面，民進黨以41.3％在該區取得領先，其後為國民黨31.5%、民眾黨20.5%。
社會經濟背景：該區39歲以下人口佔比約12.6%，相較全國，是較年長的鄉鎮市區。具有大專以上學歷人口佔比約為15.4%，相較全國，是高學歷人口佔比偏低的鄉鎮市區。綜合所得中位數為43萬元，相較全國，是收入較高的鄉鎮市區。
投票率與天氣：1月13日投票當天天氣晴，該區投票率達69.2%，低於全國投票率3.2個百分點。"
10009060,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以49%的得票率領先，第二高票為國民黨侯友宜，拿下26.8%，兩人相差22.1個百分點。第三高票為民眾黨柯文哲，得票率達24.2%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達65.8％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達66.6%。
2024年立委選舉：雲林縣北港鎮由民進黨蘇治芬領先。政黨票方面，民進黨以44.9％在該區取得領先，其後為國民黨27.7%、民眾黨21%。
社會經濟背景：該區39歲以下人口佔比約12.6%，相較全國，是較年長的鄉鎮市區。具有大專以上學歷人口佔比約為17.4%，相較全國，是高學歷人口佔比偏高的鄉鎮市區。綜合所得中位數為44.2萬元，相較全國，是收入較高的鄉鎮市區。
投票率與天氣：1月13日投票當天天氣晴，該區投票率達69.8%，低於全國投票率2.6個百分點。"
10009170,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以49.9%的得票率領先，第二高票為國民黨侯友宜，拿下27.8%，兩人相差22.1個百分點。第三高票為民眾黨柯文哲，得票率達22.4%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達64.5％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達67.7%。
2024年立委選舉：雲林縣元長鄉由民進黨蘇治芬領先。政黨票方面，民進黨以45.5％在該區取得領先，其後為國民黨30.9%、民眾黨17.2%。
社會經濟背景：該區39歲以下人口佔比約11.2%，相較全國，是較年長的鄉鎮市區。具有大專以上學歷人口佔比約為12.6%，相較全國，是高學歷人口佔比偏低的鄉鎮市區。綜合所得中位數為41萬元，接近全國平均。
投票率與天氣：1月13日投票當天天氣晴，該區投票率達62.4%，低於全國投票率10個百分點。"
10009180,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以47.8%的得票率領先，第二高票為國民黨侯友宜，拿下30.4%，兩人相差17.4個百分點。第三高票為民眾黨柯文哲，得票率達21.8%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達60％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達63.2%。
2024年立委選舉：雲林縣四湖鄉由民進黨蘇治芬領先。政黨票方面，民進黨以43.5％在該區取得領先，其後為國民黨33.2%、民眾黨16.8%。
社會經濟背景：該區39歲以下人口佔比約10.9%，相較全國，是較年長的鄉鎮市區。具有大專以上學歷人口佔比約為12%，相較全國，是高學歷人口佔比偏低的鄉鎮市區。綜合所得中位數為40.9萬元，接近全國平均。
投票率與天氣：1月13日投票當天天氣晴，該區投票率達55.4%，低於全國投票率17個百分點。"
10009200,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以57.4%的得票率領先，第二高票為國民黨侯友宜，拿下22.9%，兩人相差34.5個百分點。第三高票為民眾黨柯文哲，得票率達19.8%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達70.9％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達73.4%。
2024年立委選舉：雲林縣水林鄉由民進黨蘇治芬領先。政黨票方面，民進黨以53.1％在該區取得領先，其後為國民黨24.8%、民眾黨15.9%。
社會經濟背景：該區39歲以下人口佔比約11%，相較全國，是較年長的鄉鎮市區。具有大專以上學歷人口佔比約為12.2%，相較全國，是高學歷人口佔比偏低的鄉鎮市區。綜合所得中位數為40.6萬元，接近全國平均。
投票率與天氣：1月13日投票當天天氣晴，該區投票率達62.1%，低於全國投票率10.3個百分點。"
10010010,"2024年總統大選結果：該區和全國結果不同，第一高票由民進黨賴清德以得票率46%領先，接著為民眾黨柯文哲，拿下得票率27.2%，跟第一高票相差18.8個百分點。第三高票為國民黨侯友宜，得票率達26.8%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達65.6％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達64.8%。
2024年立委選舉：嘉義縣太保市由民進黨蔡易餘領先。政黨票方面，民進黨以42.2％在該區取得領先，其後為國民黨27%、民眾黨23.1%。
社會經濟背景：該區39歲以下人口佔比約14.2%，相較全國，是較年輕的鄉鎮市區。具有大專以上學歷人口佔比約為18.1%，相較全國，是高學歷人口佔比偏高的鄉鎮市區。綜合所得中位數為47.7萬元，屬於高收入地區。
投票率與天氣：1月13日投票當天天氣晴，該區投票率達71.7%，低於全國投票率0.7個百分點。"
10010060,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以54.3%的得票率領先，第二高票為國民黨侯友宜，拿下24.3%，兩人相差30個百分點。第三高票為民眾黨柯文哲，得票率達21.4%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達70.9％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達74.2%。
2024年立委選舉：嘉義縣溪口鄉由民進黨陳冠廷領先。政黨票方面，民進黨以50.1％在該區取得領先，其後為國民黨24.4%、民眾黨18.1%。
社會經濟背景：該區39歲以下人口佔比約12.3%，相較全國，是較年長的鄉鎮市區。具有大專以上學歷人口佔比約為14.2%，相較全國，是高學歷人口佔比偏低的鄉鎮市區。綜合所得中位數為37.9萬元，相較全國，是收入較低的鄉鎮市區。
投票率與天氣：1月13日投票當天天氣晴，該區投票率達67.8%，低於全國投票率4.6個百分點。"
10010070,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以54.3%的得票率領先，第二高票為國民黨侯友宜，拿下23.1%，兩人相差31.3個百分點。第三高票為民眾黨柯文哲，得票率達22.6%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達71.4％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達74.1%。
2024年立委選舉：嘉義縣新港鄉由民進黨陳冠廷領先。政黨票方面，民進黨以50.2％在該區取得領先，其後為國民黨23.4%、民眾黨18.4%。
社會經濟背景：該區39歲以下人口佔比約12.8%，相較全國，是較年長的鄉鎮市區。具有大專以上學歷人口佔比約為16%，相較全國，是高學歷人口佔比偏低的鄉鎮市區。綜合所得中位數為43.5萬元，相較全國，是收入較高的鄉鎮市區。
投票率與天氣：1月13日投票當天天氣晴，該區投票率達70.3%，低於全國投票率2.1個百分點。"
10010110,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以53.3%的得票率領先，第二高票為國民黨侯友宜，拿下26.7%，兩人相差26.7個百分點。第三高票為民眾黨柯文哲，得票率達20%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達67.8％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達67.4%。
2024年立委選舉：嘉義縣鹿草鄉由民進黨蔡易餘領先。政黨票方面，民進黨以50.2％在該區取得領先，其後為國民黨27.4%、民眾黨15.4%。
社會經濟背景：該區39歲以下人口佔比約11.4%，相較全國，是較年長的鄉鎮市區。具有大專以上學歷人口佔比約為13.8%，相較全國，是高學歷人口佔比偏低的鄉鎮市區。綜合所得中位數為40.4萬元，接近全國平均。
投票率與天氣：1月13日投票當天天氣晴，該區投票率達66.7%，低於全國投票率5.7個百分點。"
10010120,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以46.6%的得票率領先，第二高票為國民黨侯友宜，拿下28.9%，兩人相差17.7個百分點。第三高票為民眾黨柯文哲，得票率達24.4%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達63.3％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達62.9%。
2024年立委選舉：嘉義縣水上鄉由民進黨蔡易餘領先。政黨票方面，民進黨以43.5％在該區取得領先，其後為國民黨29.9%、民眾黨19.6%。
社會經濟背景：該區39歲以下人口佔比約13.9%，相較全國，是較年輕的鄉鎮市區。具有大專以上學歷人口佔比約為17%，相較全國，是高學歷人口佔比偏低的鄉鎮市區。綜合所得中位數為40.3萬元，相較全國，是收入較低的鄉鎮市區。
投票率與天氣：1月13日投票當天天氣晴，該區投票率達70.3%，低於全國投票率2.1個百分點。"
10010160,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以42.6%的得票率領先，第二高票為國民黨侯友宜，拿下34.4%，兩人相差8.2個百分點。第三高票為民眾黨柯文哲，得票率達23%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達57.1％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達64.6%。
2024年立委選舉：嘉義縣番路鄉由無黨籍林國慶領先。政黨票方面，民進黨以39.5％在該區取得領先，其後為國民黨34.8%、民眾黨18.8%。
社會經濟背景：該區39歲以下人口佔比約12.4%，相較全國，是較年長的鄉鎮市區。具有大專以上學歷人口佔比約為14.6%，相較全國，是高學歷人口佔比偏低的鄉鎮市區。綜合所得中位數為38.7萬元，相較全國，是收入較低的鄉鎮市區。
投票率與天氣：1月13日投票當天天氣晴，該區投票率達68.3%，低於全國投票率4.1個百分點。"
10010170,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以42.8%的得票率領先，第二高票為國民黨侯友宜，拿下35.5%，兩人相差7.4個百分點。第三高票為民眾黨柯文哲，得票率達21.7%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達54.9％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達57.2%。
2024年立委選舉：嘉義縣大埔鄉由民進黨陳冠廷領先。政黨票方面，民進黨以40.2％在該區取得領先，其後為國民黨36.9%、民眾黨16.4%。
社會經濟背景：該區39歲以下人口佔比約12.9%，相較全國，是較年長的鄉鎮市區。具有大專以上學歷人口佔比約為14%，相較全國，是高學歷人口佔比偏低的鄉鎮市區。綜合所得中位數為37.4萬元，相較全國，是收入較低的鄉鎮市區。
投票率與天氣：1月13日投票當天天氣晴，該區投票率達54.1%，低於全國投票率18.3個百分點。"
10013010,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以43.3%的得票率領先，第二高票為國民黨侯友宜，拿下33.5%，兩人相差9.8個百分點。第三高票為民眾黨柯文哲，得票率達23.1%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達58.1％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達57.6%。
2024年立委選舉：屏東縣屏東市由國民黨黃明賢領先。政黨票方面，民進黨以39.7％在該區取得領先，其後為國民黨35.5%、民眾黨18.2%。
社會經濟背景：該區39歲以下人口佔比約13.3%，相較全國，是較年長的鄉鎮市區。具有大專以上學歷人口佔比約為22.3%，相較全國，是高學歷人口佔比偏高的鄉鎮市區。綜合所得中位數為44.8萬元，相較全國，是收入較高的鄉鎮市區。
投票率與天氣：1月13日投票當天天氣陰，該區投票率達71.1%，低於全國投票率1.3個百分點。"
10013020,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以47.3%的得票率領先，第二高票為國民黨侯友宜，拿下30.1%，兩人相差17.2個百分點。第三高票為民眾黨柯文哲，得票率達22.6%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達62.9％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達64.1%。
2024年立委選舉：屏東縣潮州鎮由民進黨徐富癸領先。政黨票方面，民進黨以44.6％在該區取得領先，其後為國民黨31.6%、民眾黨17.4%。
社會經濟背景：該區39歲以下人口佔比約13.7%，相較全國，是較年輕的鄉鎮市區。具有大專以上學歷人口佔比約為19.2%，相較全國，是高學歷人口佔比偏高的鄉鎮市區。綜合所得中位數為43.5萬元，相較全國，是收入較高的鄉鎮市區。
投票率與天氣：1月13日投票當天天氣陰，該區投票率達69.8%，低於全國投票率2.6個百分點。"
10013030,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以52.9%的得票率領先，第二高票為國民黨侯友宜，拿下25.2%，兩人相差27.6個百分點。第三高票為民眾黨柯文哲，得票率達21.9%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達68.9％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達69.8%。
2024年立委選舉：屏東縣東港鎮由民進黨徐富癸領先。政黨票方面，民進黨以49.7％在該區取得領先，其後為國民黨26.9%、民眾黨17.3%。
社會經濟背景：該區39歲以下人口佔比約13.4%，相較全國，是較年輕的鄉鎮市區。具有大專以上學歷人口佔比約為15.9%，相較全國，是高學歷人口佔比偏低的鄉鎮市區。綜合所得中位數為41.3萬元，接近全國平均。
投票率與天氣：1月13日投票當天天氣陰，該區投票率達71%，低於全國投票率1.4個百分點。"
10013040,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以42.4%的得票率領先，第二高票為國民黨侯友宜，拿下34%，兩人相差8.3個百分點。第三高票為民眾黨柯文哲，得票率達23.6%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達57％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達61.1%。
2024年立委選舉：屏東縣恆春鎮由民進黨徐富癸領先。政黨票方面，民進黨以40％在該區取得領先，其後為國民黨36.2%、民眾黨17.4%。
社會經濟背景：該區39歲以下人口佔比約13.4%，相較全國，是較年輕的鄉鎮市區。具有大專以上學歷人口佔比約為14.3%，相較全國，是高學歷人口佔比偏低的鄉鎮市區。綜合所得中位數為37萬元，相較全國，是收入較低的鄉鎮市區。
投票率與天氣：1月13日投票當天天氣陰，該區投票率達60.5%，低於全國投票率11.9個百分點。"
10013060,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以47.6%的得票率領先，第二高票為國民黨侯友宜，拿下29.9%，兩人相差17.7個百分點。第三高票為民眾黨柯文哲，得票率達22.5%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達63.5％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達66.1%。
2024年立委選舉：屏東縣長治鄉由民進黨鍾佳濱領先。政黨票方面，民進黨以44.4％在該區取得領先，其後為國民黨31.7%、民眾黨17.4%。
社會經濟背景：該區39歲以下人口佔比約13.6%，相較全國，是較年輕的鄉鎮市區。具有大專以上學歷人口佔比約為19%，相較全國，是高學歷人口佔比偏高的鄉鎮市區。綜合所得中位數為43.1萬元，相較全國，是收入較高的鄉鎮市區。
投票率與天氣：1月13日投票當天天氣陰，該區投票率達71.3%，低於全國投票率1.1個百分點。"
10013070,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以53.7%的得票率領先，第二高票為國民黨侯友宜，拿下26.9%，兩人相差26.8個百分點。第三高票為民眾黨柯文哲，得票率達19.4%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達67.9％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達68.9%。
2024年立委選舉：屏東縣麟洛鄉由民進黨鍾佳濱領先。政黨票方面，民進黨以49.9％在該區取得領先，其後為國民黨27.9%、民眾黨15.7%。
社會經濟背景：該區39歲以下人口佔比約12.7%，相較全國，是較年長的鄉鎮市區。具有大專以上學歷人口佔比約為20.9%，相較全國，是高學歷人口佔比偏高的鄉鎮市區。綜合所得中位數為43.5萬元，相較全國，是收入較高的鄉鎮市區。
投票率與天氣：1月13日投票當天天氣陰，該區投票率達74.7%，比全國投票率高出2.3個百分點。"
10013080,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以57.5%的得票率領先，第二高票為國民黨侯友宜，拿下21.5%，兩人相差35.9個百分點。第三高票為民眾黨柯文哲，得票率達21%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達72.8％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達75.6%。
2024年立委選舉：屏東縣九如鄉由民進黨鍾佳濱領先。政黨票方面，民進黨以54.1％在該區取得領先，其後為國民黨22.8%、民眾黨16.2%。
社會經濟背景：該區39歲以下人口佔比約13.9%，相較全國，是較年輕的鄉鎮市區。具有大專以上學歷人口佔比約為16.4%，相較全國，是高學歷人口佔比偏低的鄉鎮市區。綜合所得中位數為40.3萬元，相較全國，是收入較低的鄉鎮市區。
投票率與天氣：1月13日投票當天天氣陰，該區投票率達72.7%，比全國投票率高出0.3個百分點。"
10013090,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以53.5%的得票率領先，第二高票為國民黨侯友宜，拿下24%，兩人相差29.5個百分點。第三高票為民眾黨柯文哲，得票率達22.6%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達69.8％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達72.8%。
2024年立委選舉：屏東縣里港鄉由民進黨鍾佳濱領先。政黨票方面，民進黨以50.7％在該區取得領先，其後為國民黨25.3%、民眾黨17.6%。
社會經濟背景：該區39歲以下人口佔比約14.1%，相較全國，是較年輕的鄉鎮市區。具有大專以上學歷人口佔比約為16.8%，相較全國，是高學歷人口佔比偏低的鄉鎮市區。綜合所得中位數為41.9萬元，接近全國平均。
投票率與天氣：1月13日投票當天天氣陰，該區投票率達72.4%，和全國一致。"
10013100,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以45.8%的得票率領先，第二高票為國民黨侯友宜，拿下31.8%，兩人相差13.9個百分點。第三高票為民眾黨柯文哲，得票率達22.4%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達61.6％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達64.2%。
2024年立委選舉：屏東縣鹽埔鄉由民進黨鍾佳濱領先。政黨票方面，民進黨以42.8％在該區取得領先，其後為國民黨33.5%、民眾黨17.1%。
社會經濟背景：該區39歲以下人口佔比約13.4%，相較全國，是較年輕的鄉鎮市區。具有大專以上學歷人口佔比約為14.6%，相較全國，是高學歷人口佔比偏低的鄉鎮市區。綜合所得中位數為39.7萬元，相較全國，是收入較低的鄉鎮市區。
投票率與天氣：1月13日投票當天天氣陰，該區投票率達68.1%，低於全國投票率4.3個百分點。"
10013110,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以59%的得票率領先，第二高票為國民黨侯友宜，拿下24.3%，兩人相差34.7個百分點。第三高票為民眾黨柯文哲，得票率達16.6%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達71.5％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達75.9%。
2024年立委選舉：屏東縣高樹鄉由民進黨鍾佳濱領先。政黨票方面，民進黨以56.3％在該區取得領先，其後為國民黨25.4%、民眾黨12.4%。
社會經濟背景：該區39歲以下人口佔比約11.3%，相較全國，是較年長的鄉鎮市區。具有大專以上學歷人口佔比約為12.6%，相較全國，是高學歷人口佔比偏低的鄉鎮市區。綜合所得中位數為37萬元，相較全國，是收入較低的鄉鎮市區。
投票率與天氣：1月13日投票當天天氣陰，該區投票率達67.2%，低於全國投票率5.2個百分點。"
10013120,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以55.8%的得票率領先，第二高票為國民黨侯友宜，拿下25.1%，兩人相差30.7個百分點。第三高票為民眾黨柯文哲，得票率達19.1%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達69.6％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達72.7%。
2024年立委選舉：屏東縣萬巒鄉由民進黨徐富癸領先。政黨票方面，民進黨以52.8％在該區取得領先，其後為國民黨26.2%、民眾黨14.5%。
社會經濟背景：該區39歲以下人口佔比約12.6%，相較全國，是較年長的鄉鎮市區。具有大專以上學歷人口佔比約為14.9%，相較全國，是高學歷人口佔比偏低的鄉鎮市區。綜合所得中位數為40.5萬元，接近全國平均。
投票率與天氣：1月13日投票當天天氣陰，該區投票率達69.1%，低於全國投票率3.3個百分點。"
10013130,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以50%的得票率領先，第二高票為國民黨侯友宜，拿下28.5%，兩人相差21.4個百分點。第三高票為民眾黨柯文哲，得票率達21.5%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達65.3％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達68%。
2024年立委選舉：屏東縣內埔鄉由民進黨鍾佳濱領先。政黨票方面，民進黨以47.4％在該區取得領先，其後為國民黨30.3%、民眾黨16.4%。
社會經濟背景：該區39歲以下人口佔比約13.3%，相較全國，是較年長的鄉鎮市區。具有大專以上學歷人口佔比約為18.2%，相較全國，是高學歷人口佔比偏高的鄉鎮市區。綜合所得中位數為40.6萬元，接近全國平均。
投票率與天氣：1月13日投票當天天氣陰，該區投票率達69%，低於全國投票率3.4個百分點。"
10013140,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以54%的得票率領先，第二高票為國民黨侯友宜，拿下27.4%，兩人相差26.7個百分點。第三高票為民眾黨柯文哲，得票率達18.6%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達68.2％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達70.2%。
2024年立委選舉：屏東縣竹田鄉由民進黨徐富癸領先。政黨票方面，民進黨以50.6％在該區取得領先，其後為國民黨29%、民眾黨14.2%。
社會經濟背景：該區39歲以下人口佔比約12.6%，相較全國，是較年長的鄉鎮市區。具有大專以上學歷人口佔比約為16.8%，相較全國，是高學歷人口佔比偏低的鄉鎮市區。綜合所得中位數為41.4萬元，接近全國平均。
投票率與天氣：1月13日投票當天天氣晴，該區投票率達71.5%，低於全國投票率0.9個百分點。"
10013150,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以51%的得票率領先，第二高票為國民黨侯友宜，拿下30.4%，兩人相差20.6個百分點。第三高票為民眾黨柯文哲，得票率達18.6%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達62.7％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達66.2%。
2024年立委選舉：屏東縣新埤鄉由民進黨徐富癸領先。政黨票方面，民進黨以47.5％在該區取得領先，其後為國民黨31.9%、民眾黨13.7%。
社會經濟背景：該區39歲以下人口佔比約12.2%，相較全國，是較年長的鄉鎮市區。具有大專以上學歷人口佔比約為12.8%，相較全國，是高學歷人口佔比偏低的鄉鎮市區。綜合所得中位數為38萬元，相較全國，是收入較低的鄉鎮市區。
投票率與天氣：1月13日投票當天天氣陰，該區投票率達66.6%，低於全國投票率5.8個百分點。"
